,Account,Id,Ref,Qty,filled,Type,Action,Aux,Lmt,TrailStop,AlgoStrategy,RTH,TIF,,
STFC,DU3053535,2911,,52,1.79769313486232E+308,LMT,BUY,0,19.6,20.6,,True,GTC,,,20201228 09:30:00 EST, 274706≥+19.22, 274706≥+32945,margin ≥+20
STKL,DU3053535,2910,,89,1.79769313486232E+308,TRAIL,SELL,0.94,0,10.22,,False,GTC,,
SSP,DU3053535,2925,,63,1.79769313486232E+308,TRAIL,SELL,1.34,0,14.35,,False,GTC,,
SSP,DU3053535,2924,,63,1.79769313486232E+308,LMT,SELL,0,19.05,20.05,,True,GTC,,
SSP,DU3053535,2923,,63,1.79769313486232E+308,LMT,BUY,0,16,17,,True,GTC,,,20201228 09:30:00 EST, 52581781≥+15.69, 52581781≥+276618,margin ≥+20
SSRM,DU3053535,2922,,48,1.79769313486232E+308,TRAIL,SELL,1.66,0,19.16,,False,GTC,,
SSRM,DU3053535,2921,,48,1.79769313486232E+308,LMT,SELL,0,24.96,25.96,,True,GTC,,
SSRM,DU3053535,2920,,48,1.79769313486232E+308,LMT,BUY,0,21.24,22.24,,True,GTC,,,20201228 09:30:00 EST, 284632520≥+20.82, 284632520≥+224291,margin ≥+20
STAR,DU3053535,2919,,64,1.79769313486232E+308,TRAIL,SELL,0.75,0,14.79,,False,GTC,,
STAR,DU3053535,2918,,64,1.79769313486232E+308,LMT,SELL,0,17.42,18.42,,True,GTC,,
SPH,DU3053535,2933,,61,1.79769313486232E+308,LMT,SELL,0,18.6,19.6,,True,GTC,,
SPH,DU3053535,2932,,61,1.79769313486232E+308,LMT,BUY,0,16.45,17.45,,True,GTC,,,20201228 09:30:00 EST, 1433753≥+16.13, 1433753≥+39345,margin ≥+20
SPKE,DU3053535,2931,,98,1.79769313486232E+308,TRAIL,SELL,0.69,0,9.42,,False,GTC,,
SPKE,DU3053535,2930,,98,1.79769313486232E+308,LMT,SELL,0,11.84,12.84,,True,GTC,,
SPKE,DU3053535,2929,,98,1.79769313486232E+308,LMT,BUY,0,10.32,11.32,,True,GTC,,,20201228 09:30:00 EST, 161829179≥+10.11, 161829179≥+72909,margin ≥+20
SPOK,DU3053535,2928,,88,1.79769313486232E+308,TRAIL,SELL,0.73,0,10.63,,False,GTC,,
SPOK,DU3053535,2927,,88,1.79769313486232E+308,LMT,SELL,0,13.19,14.19,,True,GTC,,
SPOK,DU3053535,2926,,88,1.79769313486232E+308,LMT,BUY,0,11.59,12.59,,True,GTC,,,20201228 09:30:00 EST, 160129221≥+11.36, 160129221≥+63582,margin ≥+20
SMFG,DU3053535,2941,,162,1.79769313486232E+308,LMT,BUY,0,6.29,7.29,,True,GTC,,,20201228 09:30:00 EST, 80410784≥+6.17, 80410784≥+228455,margin ≥+20
SNPR,DU3053535,2940,,83,1.79769313486232E+308,TRAIL,SELL,0.95,0,11.04,,False,GTC,,
SNPR,DU3053535,2939,,83,1.79769313486232E+308,LMT,SELL,0,14.38,15.38,,True,GTC,,
SNPR,DU3053535,2938,,83,1.79769313486232E+308,LMT,BUY,0,12.24,13.24,,True,GTC,,,20201228 09:30:00 EST, 452066200≥+12, 452066200≥+74436,margin ≥+20
SOAC,DU3053535,2937,,86,1.79769313486232E+308,TRAIL,SELL,0.84,0,10.71,,False,GTC,,
SOAC,DU3053535,2936,,86,1.79769313486232E+308,LMT,SELL,0,13.66,14.66,,True,GTC,,
SOAC,DU3053535,2935,,86,1.79769313486232E+308,LMT,BUY,0,11.78,12.78,,True,GTC,,,20201228 09:30:00 EST, 427737350≥+11.55, 427737350≥+115309,margin ≥+20
SPH,DU3053535,2934,,61,1.79769313486232E+308,TRAIL,SELL,0.99,0,15.14,,False,GTC,,
UIS,DU3053535,2757,,51,1.79769313486232E+308,TRAIL,SELL,1.23,0,18.11,,False,GTC,,
UIS,DU3053535,2756,,51,1.79769313486232E+308,LMT,SELL,0,22.4,23.4,,True,GTC,,
UIS,DU3053535,2755,,51,1.79769313486232E+308,LMT,BUY,0,19.72,20.72,,True,GTC,,,20201228 09:30:00 EST, 69884347≥+19.33, 69884347≥+108364,margin ≥+20
UMH,DU3053535,2754,,60,1.79769313486232E+308,TRAIL,SELL,1.11,0,15.53,,False,GTC,,
UMH,DU3053535,2753,,60,1.79769313486232E+308,LMT,SELL,0,19.43,20.43,,True,GTC,,
UMH,DU3053535,2752,,60,1.79769313486232E+308,LMT,BUY,0,16.98,17.98,,True,GTC,,,20201228 09:30:00 EST, 38615181≥+16.64, 38615181≥+134036,margin ≥+20
UMPQ,DU3053535,2751,,63,1.79769313486232E+308,TRAIL,SELL,0.85,0,14.92,,False,GTC,,
UMPQ,DU3053535,2750,,63,1.79769313486232E+308,LMT,SELL,0,17.9,18.9,,True,GTC,,
UA,DU3053535,2765,,61,1.79769313486232E+308,LMT,SELL,0,18.86,19.86,,True,GTC,,
UA,DU3053535,2764,,61,1.79769313486232E+308,LMT,BUY,0,16.54,17.54,,True,GTC,,,20201228 09:30:00 EST, 225590118≥+16.21, 225590118≥+764782,margin ≥+20
UBS,DU3053535,2763,,68,1.79769313486232E+308,TRAIL,SELL,0.59,0,14.03,,False,GTC,,
UBS,DU3053535,2762,,68,1.79769313486232E+308,LMT,SELL,0,16.09,17.09,,True,GTC,,
UBS,DU3053535,2761,,68,1.79769313486232E+308,LMT,BUY,0,14.91,15.91,,True,GTC,,,20201228 09:30:00 EST, 172721087≥+14.62, 172721087≥+164255,margin ≥+20
UFI,DU3053535,2760,,52,1.79769313486232E+308,TRAIL,SELL,1.67,0,17.25,,False,GTC,,
UFI,DU3053535,2759,,52,1.79769313486232E+308,LMT,SELL,0,23.1,24.1,,True,GTC,,
UFI,DU3053535,2758,,52,1.79769313486232E+308,LMT,BUY,0,19.3,20.3,,True,GTC,,,20201228 09:30:00 EST, 80598748≥+18.92, 80598748≥+24891,margin ≥+20
TWCT,DU3053535,2773,,91,1.79769313486232E+308,LMT,BUY,0,11.17,12.17,,True,GTC,,,20201228 09:30:00 EST, 453054789≥+10.95, 453054789≥+92273,margin ≥+20
TWNK,DU3053535,2772,,68,1.79769313486232E+308,TRAIL,SELL,0.64,0,14.03,,False,GTC,,
TWNK,DU3053535,2771,,68,1.79769313486232E+308,LMT,SELL,0,16.28,17.28,,True,GTC,,
TWNK,DU3053535,2770,,68,1.79769313486232E+308,LMT,BUY,0,14.96,15.96,,True,GTC,,,20201228 09:30:00 EST, 254457734≥+14.67, 254457734≥+451345,margin ≥+20
TWO,DU3053535,2769,,140,1.79769313486232E+308,TRAIL,SELL,0.52,0,6.58,,False,GTC,,
TWO,DU3053535,2768,,140,1.79769313486232E+308,LMT,SELL,0,8.38,9.38,,True,GTC,,
TWO,DU3053535,2767,,140,1.79769313486232E+308,LMT,BUY,0,7.24,8.24,,True,GTC,,,20201228 09:30:00 EST, 290404682≥+7.09, 290404682≥+861745,margin ≥+20
UA,DU3053535,2766,,61,1.79769313486232E+308,TRAIL,SELL,1.06,0,15.16,,False,GTC,,
TV,DU3053535,2781,,115,1.79769313486232E+308,TRAIL,SELL,0.59,0,8.07,,False,GTC,,
TV,DU3053535,2780,,115,1.79769313486232E+308,LMT,SELL,0,10.12,11.12,,True,GTC,,
TV,DU3053535,2779,,115,1.79769313486232E+308,LMT,BUY,0,8.83,9.83,,True,GTC,,,20201228 09:30:00 EST, 13056≥+8.66, 13056≥+83909,margin ≥+20
TVTY,DU3053535,2778,,48,1.79769313486232E+308,TRAIL,SELL,1.68,0,18.89,,False,GTC,,
TVTY,DU3053535,2777,,48,1.79769313486232E+308,LMT,SELL,0,24.76,25.76,,True,GTC,,
TVTY,DU3053535,2776,,48,1.79769313486232E+308,LMT,BUY,0,20.98,21.98,,True,GTC,,,20201228 09:30:00 EST, 261988977≥+20.57, 261988977≥+191836,margin ≥+20
TWCT,DU3053535,2775,,91,1.79769313486232E+308,TRAIL,SELL,0.66,0,10.29,,False,GTC,,
TWCT,DU3053535,2774,,91,1.79769313486232E+308,LMT,SELL,0,12.59,13.59,,True,GTC,,
VEON,DU3053535,2725,,572,1.79769313486232E+308,LMT,BUY,0,1.78,2.78,,True,GTC,,,20201228 09:30:00 EST, 271291043≥+1.75, 271291043≥+553891,margin ≥+20
VG,DU3053535,2724,,68,1.79769313486232E+308,TRAIL,SELL,1.08,0,13.57,,False,GTC,,
VG,DU3053535,2723,,68,1.79769313486232E+308,LMT,SELL,0,17.35,18.35,,True,GTC,,
VG,DU3053535,2722,,68,1.79769313486232E+308,LMT,BUY,0,14.94,15.94,,True,GTC,,,20201228 09:30:00 EST, 39126019≥+14.65, 39126019≥+2069291,margin ≥+20
VHC,DU3053535,2721,,174,1.79769313486232E+308,TRAIL,SELL,0.45,0,5.29,,False,GTC,,
VHC,DU3053535,2720,,174,1.79769313486232E+308,LMT,SELL,0,6.87,7.87,,True,GTC,,
VHC,DU3053535,2719,,174,1.79769313486232E+308,LMT,BUY,0,5.86,6.86,,True,GTC,,,20201228 09:30:00 EST, 47010788≥+5.74, 47010788≥+95000,margin ≥+20
VIAV,DU3053535,2718,,67,1.79769313486232E+308,TRAIL,SELL,0.75,0,13.97,,False,GTC,,
VECO,DU3053535,2733,,50,1.79769313486232E+308,TRAIL,SELL,1.35,0,18.49,,False,GTC,,
VECO,DU3053535,2732,,50,1.79769313486232E+308,LMT,SELL,0,23.2,24.2,,True,GTC,,
VECO,DU3053535,2731,,50,1.79769313486232E+308,LMT,BUY,0,20.23,21.23,,True,GTC,,,20201228 09:30:00 EST, 275708≥+19.83, 275708≥+249673,margin ≥+20
VEDL,DU3053535,2730,,113,1.79769313486232E+308,TRAIL,SELL,0.77,0,8.01,,False,GTC,,
VEDL,DU3053535,2729,,113,1.79769313486232E+308,LMT,SELL,0,10.69,11.69,,True,GTC,,
VEDL,DU3053535,2728,,113,1.79769313486232E+308,LMT,BUY,0,8.95,9.95,,True,GTC,,,20201228 09:30:00 EST, 193604636≥+8.77, 193604636≥+109509,margin ≥+20
VEON,DU3053535,2727,,572,1.79769313486232E+308,TRAIL,SELL,0.15,0,1.6,,False,GTC,,
VEON,DU3053535,2726,,572,1.79769313486232E+308,LMT,SELL,0,2.12,3.12,,True,GTC,,
UVE,DU3053535,2741,,63,1.79769313486232E+308,LMT,SELL,0,18.33,19.33,,True,GTC,,
UVE,DU3053535,2740,,63,1.79769313486232E+308,LMT,BUY,0,16.13,17.13,,True,GTC,,,20201228 09:30:00 EST, 30217916≥+15.81, 30217916≥+131673,margin ≥+20
UVSP,DU3053535,2739,,46,1.79769313486232E+308,TRAIL,SELL,1.41,0,19.93,,False,GTC,,
UVSP,DU3053535,2738,,46,1.79769313486232E+308,LMT,SELL,0,24.86,25.86,,True,GTC,,
UVSP,DU3053535,2737,,46,1.79769313486232E+308,LMT,BUY,0,21.77,22.77,,True,GTC,,,20201228 09:30:00 EST, 21557069≥+21.34, 21557069≥+64927,margin ≥+20
VALE,DU3053535,2736,,55,1.79769313486232E+308,TRAIL,SELL,1.23,0,16.85,,False,GTC,,
VALE,DU3053535,2735,,55,1.79769313486232E+308,LMT,SELL,0,21.17,22.17,,True,GTC,,
VALE,DU3053535,2734,,55,1.79769313486232E+308,LMT,BUY,0,18.44,19.44,,True,GTC,,,20201228 09:30:00 EST, 60581038≥+18.08, 60581038≥+2164618,margin ≥+20
UMPQ,DU3053535,2749,,63,1.79769313486232E+308,LMT,BUY,0,16.08,17.08,,True,GTC,,,20201228 09:30:00 EST, 6746242≥+15.77, 6746242≥+840709,margin ≥+20
UNVR,DU3053535,2748,,51,1.79769313486232E+308,TRAIL,SELL,0.98,0,18.44,,False,GTC,,
UNVR,DU3053535,2747,,51,1.79769313486232E+308,LMT,SELL,0,21.86,22.86,,True,GTC,,
UNVR,DU3053535,2746,,51,1.79769313486232E+308,LMT,BUY,0,19.81,20.81,,True,GTC,,,20201228 09:30:00 EST, 197066575≥+19.42, 197066575≥+572655,margin ≥+20
UROV,DU3053535,2745,,60,1.79769313486232E+308,TRAIL,SELL,0.48,0,16.06,,False,GTC,,
UROV,DU3053535,2744,,60,1.79769313486232E+308,LMT,SELL,0,17.74,18.74,,True,GTC,,
UROV,DU3053535,2743,,60,1.79769313486232E+308,LMT,BUY,0,16.87,17.87,,True,GTC,,,20201228 09:30:00 EST, 335150874≥+16.54, 335150874≥+23509,margin ≥+20
UVE,DU3053535,2742,,63,1.79769313486232E+308,TRAIL,SELL,1.01,0,14.8,,False,GTC,,
TME,DU3053535,2821,,49,1.79769313486232E+308,LMT,BUY,0,20.58,21.58,,True,GTC,,,20201228 09:30:00 EST, 344439802≥+20.17, 344439802≥+2143873,margin ≥+20
TNAV,DU3053535,2820,,208,1.79769313486232E+308,TRAIL,SELL,0.1,0,4.7,,False,GTC,,
TNAV,DU3053535,2819,,208,1.79769313486232E+308,LMT,SELL,0,5.06,6.06,,True,GTC,,
TNAV,DU3053535,2818,,208,1.79769313486232E+308,LMT,BUY,0,4.9,5.9,,True,GTC,,,20201228 09:30:00 EST, 75220364≥+4.8, 75220364≥+309636,margin ≥+20
TPH,DU3053535,2817,,53,1.79769313486232E+308,TRAIL,SELL,1.24,0,17.33,,False,GTC,,
TPH,DU3053535,2816,,53,1.79769313486232E+308,LMT,SELL,0,21.68,22.68,,True,GTC,,
TPH,DU3053535,2815,,53,1.79769313486232E+308,LMT,BUY,0,18.94,19.94,,True,GTC,,,20201228 09:30:00 EST, 121560188≥+18.57, 121560188≥+583091,margin ≥+20
TPRE,DU3053535,2814,,100,1.79769313486232E+308,TRAIL,SELL,0.56,0,9.41,,False,GTC,,
TKC,DU3053535,2829,,185,1.79769313486232E+308,TRAIL,SELL,0.31,0,5.09,,False,GTC,,
TKC,DU3053535,2828,,185,1.79769313486232E+308,LMT,SELL,0,6.19,7.19,,True,GTC,,
TKC,DU3053535,2827,,185,1.79769313486232E+308,LMT,BUY,0,5.51,6.51,,True,GTC,,,20201228 09:30:00 EST, 12816≥+5.4, 12816≥+41182,margin ≥+20
TLYS,DU3053535,2826,,110,1.79769313486232E+308,TRAIL,SELL,0.78,0,8.3,,False,GTC,,
TLYS,DU3053535,2825,,110,1.79769313486232E+308,LMT,SELL,0,11.02,12.02,,True,GTC,,
TLYS,DU3053535,2824,,110,1.79769313486232E+308,LMT,BUY,0,9.26,10.26,,True,GTC,,,20201228 09:30:00 EST, 106894641≥+9.08, 106894641≥+30691,margin ≥+20
TME,DU3053535,2823,,49,1.79769313486232E+308,TRAIL,SELL,1.47,0,18.71,,False,GTC,,
TME,DU3053535,2822,,49,1.79769313486232E+308,LMT,SELL,0,23.84,24.84,,True,GTC,,
TILE,DU3053535,2837,,97,1.79769313486232E+308,LMT,SELL,0,12.66,13.66,,True,GTC,,
TILE,DU3053535,2836,,97,1.79769313486232E+308,LMT,BUY,0,10.49,11.49,,True,GTC,,,20201228 09:30:00 EST, 107233203≥+10.29, 107233203≥+350818,margin ≥+20
TIMB,DU3053535,2835,,67,1.79769313486232E+308,TRAIL,SELL,0.82,0,13.98,,False,GTC,,
TIMB,DU3053535,2834,,67,1.79769313486232E+308,LMT,SELL,0,16.86,17.86,,True,GTC,,
TIMB,DU3053535,2833,,67,1.79769313486232E+308,LMT,BUY,0,15.1,16.1,,True,GTC,,,20201228 09:30:00 EST, 449074379≥+14.8, 449074379≥+37345,margin ≥+20
TIPT,DU3053535,2832,,184,1.79769313486232E+308,TRAIL,SELL,0.22,0,5.2,,False,GTC,,
TIPT,DU3053535,2831,,184,1.79769313486232E+308,LMT,SELL,0,5.97,6.97,,True,GTC,,
TIPT,DU3053535,2830,,184,1.79769313486232E+308,LMT,BUY,0,5.53,6.53,,True,GTC,,,20201228 09:30:00 EST, 130702655≥+5.42, 130702655≥+34836,margin ≥+20
TGNA,DU3053535,2845,,67,1.79769313486232E+308,LMT,BUY,0,15.09,16.09,,True,GTC,,,20201228 09:30:00 EST, 196887976≥+14.79, 196887976≥+864945,margin ≥+20
TGP,DU3053535,2844,,79,1.79769313486232E+308,TRAIL,SELL,0.79,0,11.76,,False,GTC,,
TGP,DU3053535,2843,,79,1.79769313486232E+308,LMT,SELL,0,14.52,15.52,,True,GTC,,
TGP,DU3053535,2842,,79,1.79769313486232E+308,LMT,BUY,0,12.8,13.8,,True,GTC,,,20201228 09:30:00 EST, 34486048≥+12.55, 34486048≥+158309,margin ≥+20
THCA,DU3053535,2841,,84,1.79769313486232E+308,TRAIL,SELL,0.95,0,10.85,,False,GTC,,
THCA,DU3053535,2840,,84,1.79769313486232E+308,LMT,SELL,0,14.16,15.16,,True,GTC,,
THCA,DU3053535,2839,,84,1.79769313486232E+308,LMT,BUY,0,12.03,13.03,,True,GTC,,,20201228 09:30:00 EST, 376344538≥+11.8, 376344538≥+99273,margin ≥+20
TILE,DU3053535,2838,,97,1.79769313486232E+308,TRAIL,SELL,0.95,0,9.34,,False,GTC,,
TTM,DU3053535,2789,,77,1.79769313486232E+308,LMT,SELL,0,15,16,,True,GTC,,
TTM,DU3053535,2788,,77,1.79769313486232E+308,LMT,BUY,0,13.09,14.09,,True,GTC,,,20201228 09:30:00 EST, 31232219≥+12.83, 31232219≥+209455,margin ≥+20
TTMI,DU3053535,2787,,70,1.79769313486232E+308,TRAIL,SELL,0.67,0,13.49,,False,GTC,,
TTMI,DU3053535,2786,,70,1.79769313486232E+308,LMT,SELL,0,15.85,16.85,,True,GTC,,
TTMI,DU3053535,2785,,70,1.79769313486232E+308,LMT,BUY,0,14.45,15.45,,True,GTC,,,20201228 09:30:00 EST, 10311716≥+14.16, 10311716≥+277745,margin ≥+20
TU,DU3053535,2784,,48,1.79769313486232E+308,TRAIL,SELL,0.66,0,19.97,,False,GTC,,
TU,DU3053535,2783,,48,1.79769313486232E+308,LMT,SELL,0,22.28,23.28,,True,GTC,,
TU,DU3053535,2782,,48,1.79769313486232E+308,LMT,BUY,0,21.04,22.04,,True,GTC,,,20201228 09:30:00 EST, 121811784≥+20.63, 121811784≥+165927,margin ≥+20
TRTX,DU3053535,2797,,85,1.79769313486232E+308,LMT,BUY,0,11.96,12.96,,True,GTC,,,20201228 09:30:00 EST, 282665987≥+11.72, 282665987≥+199218,margin ≥+20
TRUE,DU3053535,2796,,205,1.79769313486232E+308,TRAIL,SELL,0.45,0,4.42,,False,GTC,,
TRUE,DU3053535,2795,,205,1.79769313486232E+308,LMT,SELL,0,5.99,6.99,,True,GTC,,
TRUE,DU3053535,2794,,205,1.79769313486232E+308,LMT,BUY,0,4.97,5.97,,True,GTC,,,20201228 09:30:00 EST, 151525644≥+4.87, 151525644≥+656036,margin ≥+20
TS,DU3053535,2793,,57,1.79769313486232E+308,TRAIL,SELL,1.08,0,16.35,,False,GTC,,
TS,DU3053535,2792,,57,1.79769313486232E+308,LMT,SELL,0,20.14,21.14,,True,GTC,,
TS,DU3053535,2791,,57,1.79769313486232E+308,LMT,BUY,0,17.78,18.78,,True,GTC,,,20201228 09:30:00 EST, 16675601≥+17.44, 16675601≥+120836,margin ≥+20
TTM,DU3053535,2790,,77,1.79769313486232E+308,TRAIL,SELL,0.87,0,11.96,,False,GTC,,
TROX,DU3053535,2805,,66,1.79769313486232E+308,TRAIL,SELL,1.19,0,13.91,,False,GTC,,
TROX,DU3053535,2804,,66,1.79769313486232E+308,LMT,SELL,0,18.08,19.08,,True,GTC,,
TROX,DU3053535,2803,,66,1.79769313486232E+308,LMT,BUY,0,15.4,16.4,,True,GTC,,,20201228 09:30:00 EST, 357888136≥+15.1, 357888136≥+416782,margin ≥+20
TRST,DU3053535,2802,,144,1.79769313486232E+308,TRAIL,SELL,0.35,0,6.55,,False,GTC,,
TRST,DU3053535,2801,,144,1.79769313486232E+308,LMT,SELL,0,7.79,8.79,,True,GTC,,
TRST,DU3053535,2800,,144,1.79769313486232E+308,LMT,BUY,0,7.04,8.04,,True,GTC,,,20201228 09:30:00 EST, 275334≥+6.9, 275334≥+417364,margin ≥+20
TRTX,DU3053535,2799,,85,1.79769313486232E+308,TRAIL,SELL,0.9,0,10.83,,False,GTC,,
TRTX,DU3053535,2798,,85,1.79769313486232E+308,LMT,SELL,0,13.96,14.96,,True,GTC,,
TPRE,DU3053535,2813,,100,1.79769313486232E+308,LMT,SELL,0,11.36,12.36,,True,GTC,,
TPRE,DU3053535,2812,,100,1.79769313486232E+308,LMT,BUY,0,10.16,11.16,,True,GTC,,,20201228 09:30:00 EST, 132732895≥+9.96, 132732895≥+74218,margin ≥+20
TRC,DU3053535,2811,,64,1.79769313486232E+308,TRAIL,SELL,0.89,0,14.67,,False,GTC,,
TRC,DU3053535,2810,,64,1.79769313486232E+308,LMT,SELL,0,17.77,18.77,,True,GTC,,
TRC,DU3053535,2809,,64,1.79769313486232E+308,LMT,BUY,0,15.87,16.87,,True,GTC,,,20201228 09:30:00 EST, 757590≥+15.56, 757590≥+112255,margin ≥+20
TREC,DU3053535,2808,,136,1.79769313486232E+308,TRAIL,SELL,0.44,0,6.88,,False,GTC,,
TREC,DU3053535,2807,,136,1.79769313486232E+308,LMT,SELL,0,8.42,9.42,,True,GTC,,
TREC,DU3053535,2806,,136,1.79769313486232E+308,LMT,BUY,0,7.47,8.47,,True,GTC,,,20201228 09:30:00 EST, 152814010≥+7.32, 152814010≥+48618,margin ≥+20
AMX,DU3053535,2629,,67,1.79769313486232E+308,LMT,BUY,0,15.21,16.21,,True,GTC,,,20201228 09:30:00 EST, 4442≥+14.91, 4442≥+239455,margin ≥+20
APSG,DU3053535,2628,,91,1.79769313486232E+308,TRAIL,SELL,0.56,0,10.36,,False,GTC,,
APSG,DU3053535,2627,,91,1.79769313486232E+308,LMT,SELL,0,12.31,13.31,,True,GTC,,
APSG,DU3053535,2626,,91,1.79769313486232E+308,LMT,BUY,0,11.14,12.14,,True,GTC,,,20201228 09:30:00 EST, 455575426≥+10.92, 455575426≥+118855,margin ≥+20
ARCC,DU3053535,2625,,58,1.79769313486232E+308,TRAIL,SELL,0.66,0,16.53,,False,GTC,,
ARCC,DU3053535,2624,,58,1.79769313486232E+308,LMT,SELL,0,18.84,19.84,,True,GTC,,
ARCC,DU3053535,2623,,58,1.79769313486232E+308,LMT,BUY,0,17.53,18.53,,True,GTC,,,20201228 09:30:00 EST, 31400554≥+17.19, 31400554≥+217418,margin ≥+20
ARI,DU3053535,2622,,81,1.79769313486232E+308,TRAIL,SELL,0.76,0,11.5,,False,GTC,,
AMBC,DU3053535,2637,,53,1.79769313486232E+308,TRAIL,SELL,1.26,0,17.27,,False,GTC,,
AMBC,DU3053535,2636,,53,1.79769313486232E+308,LMT,SELL,0,21.68,22.68,,True,GTC,,
AMBC,DU3053535,2635,,53,1.79769313486232E+308,LMT,BUY,0,18.9,19.9,,True,GTC,,,20201228 09:30:00 EST, 126945652≥+18.53, 126945652≥+234091,margin ≥+20
AMKR,DU3053535,2634,,62,1.79769313486232E+308,TRAIL,SELL,0.93,0,15.18,,False,GTC,,
AMKR,DU3053535,2633,,62,1.79769313486232E+308,LMT,SELL,0,18.44,19.44,,True,GTC,,
AMKR,DU3053535,2632,,62,1.79769313486232E+308,LMT,BUY,0,16.43,17.43,,True,GTC,,,20201228 09:30:00 EST, 4726244≥+16.11, 4726244≥+313255,margin ≥+20
AMX,DU3053535,2631,,67,1.79769313486232E+308,TRAIL,SELL,0.76,0,14.15,,False,GTC,,
AMX,DU3053535,2630,,67,1.79769313486232E+308,LMT,SELL,0,16.82,17.82,,True,GTC,,
AKR,DU3053535,2645,,62,1.79769313486232E+308,LMT,SELL,0,19.36,20.36,,True,GTC,,
AKR,DU3053535,2644,,62,1.79769313486232E+308,LMT,BUY,0,16.27,17.27,,True,GTC,,,20201228 09:30:00 EST, 6607467≥+15.95, 6607467≥+570800,margin ≥+20
ALEX,DU3053535,2643,,56,1.79769313486232E+308,TRAIL,SELL,1.18,0,16.46,,False,GTC,,
ALEX,DU3053535,2642,,56,1.79769313486232E+308,LMT,SELL,0,20.6,21.6,,True,GTC,,
ALEX,DU3053535,2641,,56,1.79769313486232E+308,LMT,BUY,0,17.99,18.99,,True,GTC,,,20201228 09:30:00 EST, 108670127≥+17.64, 108670127≥+346927,margin ≥+20
ALLT,DU3053535,2640,,84,1.79769313486232E+308,TRAIL,SELL,0.98,0,10.85,,False,GTC,,
ALLT,DU3053535,2639,,84,1.79769313486232E+308,LMT,SELL,0,14.29,15.29,,True,GTC,,
ALLT,DU3053535,2638,,84,1.79769313486232E+308,LMT,BUY,0,12.07,13.07,,True,GTC,,,20201228 09:30:00 EST, 41641102≥+11.83, 41641102≥+152255,margin ≥+20
AFIN,DU3053535,2653,,117,1.79769313486232E+308,LMT,BUY,0,8.66,9.66,,True,GTC,,,20201228 09:30:00 EST, 326197490≥+8.49, 326197490≥+387945,margin ≥+20
AHH,DU3053535,2652,,85,1.79769313486232E+308,TRAIL,SELL,0.72,0,10.96,,False,GTC,,
AHH,DU3053535,2651,,85,1.79769313486232E+308,LMT,SELL,0,13.47,14.47,,True,GTC,,
AHH,DU3053535,2650,,85,1.79769313486232E+308,LMT,BUY,0,11.91,12.91,,True,GTC,,,20201228 09:30:00 EST, 127149802≥+11.67, 127149802≥+247382,margin ≥+20
AINV,DU3053535,2649,,83,1.79769313486232E+308,TRAIL,SELL,0.78,0,11.18,,False,GTC,,
AINV,DU3053535,2648,,83,1.79769313486232E+308,LMT,SELL,0,13.89,14.89,,True,GTC,,
AINV,DU3053535,2647,,83,1.79769313486232E+308,LMT,BUY,0,12.19,13.19,,True,GTC,,,20201228 09:30:00 EST, 344162255≥+11.95, 344162255≥+146455,margin ≥+20
AKR,DU3053535,2646,,62,1.79769313486232E+308,TRAIL,SELL,1.37,0,14.58,,False,GTC,,
AMPH,DU3053535,2597,,49,1.79769313486232E+308,LMT,SELL,0,23.01,24.01,,True,GTC,,
AMPH,DU3053535,2596,,49,1.79769313486232E+308,LMT,BUY,0,20.43,21.43,,True,GTC,,,20201228 09:30:00 EST, 158060518≥+20.03, 158060518≥+97818,margin ≥+20
AEGN,DU3053535,2595,,49,1.79769313486232E+308,TRAIL,SELL,1.42,0,18.87,,False,GTC,,
AEGN,DU3053535,2594,,49,1.79769313486232E+308,LMT,SELL,0,23.83,24.83,,True,GTC,,
AEGN,DU3053535,2593,,49,1.79769313486232E+308,LMT,BUY,0,20.69,21.69,,True,GTC,,,20201228 09:30:00 EST, 96724118≥+20.29, 96724118≥+79273,margin ≥+20
AVID,DU3053535,2592,,65,1.79769313486232E+308,TRAIL,SELL,1.28,0,13.91,,False,GTC,,
AVID,DU3053535,2591,,65,1.79769313486232E+308,LMT,SELL,0,18.38,19.38,,True,GTC,,
AVID,DU3053535,2590,,65,1.79769313486232E+308,LMT,BUY,0,15.49,16.49,,True,GTC,,,20201228 09:30:00 EST, 266575≥+15.18, 266575≥+91400,margin ≥+20
BANC,DU3053535,2605,,63,1.79769313486232E+308,LMT,BUY,0,16,17,,True,GTC,,,20201228 09:30:00 EST, 131122722≥+15.69, 131122722≥+118927,margin ≥+20
BBDC,DU3053535,2604,,104,1.79769313486232E+308,TRAIL,SELL,0.42,0,9.16,,False,GTC,,
BBDC,DU3053535,2603,,104,1.79769313486232E+308,LMT,SELL,0,10.63,11.63,,True,GTC,,
BBDC,DU3053535,2602,,104,1.79769313486232E+308,LMT,BUY,0,9.77,10.77,,True,GTC,,,20201228 09:30:00 EST, 327230557≥+9.58, 327230557≥+37091,margin ≥+20
BCOV,DU3053535,2601,,52,1.79769313486232E+308,TRAIL,SELL,1.64,0,17.53,,False,GTC,,
BCOV,DU3053535,2600,,52,1.79769313486232E+308,LMT,SELL,0,23.28,24.28,,True,GTC,,
BCOV,DU3053535,2599,,52,1.79769313486232E+308,LMT,BUY,0,19.56,20.56,,True,GTC,,,20201228 09:30:00 EST, 102517028≥+19.17, 102517028≥+74382,margin ≥+20
